id,member_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,loan_status
1067919,1302295.0,6375.0, 36 months,  7.51%,198.34,A,A3,4 years,RENT,44000.0,Source Verified,debt_consolidation,4.8,0.0,0.0,7.0,0.0,6324.0,58%,11.0,2585.54,Fully Paid
1068106,1302467.0,6000.0, 36 months, 11.71%,198.46,B,B3,1 year,RENT,90000.0,Not Verified,credit_card,2.97,1.0,0.0,10.0,0.0,8489.0,56.6%,23.0,2082.79,Fully Paid
1068111,1302472.0,11100.0, 36 months,  6.62%,340.82,A,A2,10+ years,RENT,41000.0,Verified,credit_card,29.85,0.0,1.0,8.0,0.0,17518.0,62.3%,18.0,340.82,Charged Off
1067655,1302044.0,10000.0, 60 months, 12.69%,225.95,B,B5,2 years,MORTGAGE,56000.0,Source Verified,debt_consolidation,10.82,0.0,1.0,11.0,0.0,10081.0,31.2%,18.0,5526.53,Fully Paid
1060662,1292431.0,6200.0, 36 months,  6.03%,188.71,A,A1,5 years,MORTGAGE,26500.0,Not Verified,small_business,18.2,0.0,0.0,6.0,0.0,2982.0,16%,18.0,1.83,Fully Paid
1061304,1293317.0,15000.0, 36 months, 18.64%,547.12,E,E1,1 year,RENT,54000.0,Not Verified,debt_consolidation,19.69,0.0,2.0,9.0,0.0,15183.0,90.3%,12.0,4641.23,Fully Paid
1068095,1302453.0,4200.0, 36 months, 11.71%,138.92,B,B3,2 years,RENT,53000.0,Not Verified,other,16.91,0.0,0.0,15.0,0.0,8336.0,79.7%,22.0,141.26,Fully Paid
1067182,1301537.0,14000.0, 36 months, 14.27%,480.33,C,C2,4 years,RENT,52800.0,Not Verified,debt_consolidation,7.36,0.0,1.0,9.0,0.0,13378.0,70.8%,14.0,13531.87,Fully Paid
822464,1030901.0,8875.0, 36 months,  7.51%,276.11,A,A3,1 year,MORTGAGE,38000.0,Not Verified,debt_consolidation,23.53,0.0,1.0,13.0,0.0,19056.0,62.1%,27.0,4472.8,Fully Paid
1063526,1296092.0,13500.0, 36 months,  9.91%,435.04,B,B1,7 years,RENT,38000.0,Verified,debt_consolidation,12.38,0.0,1.0,3.0,0.0,16023.0,67.3%,7.0,307.62,Fully Paid
1068091,1302450.0,12000.0, 36 months,  9.91%,386.7,B,B1,2 years,RENT,42000.0,Not Verified,debt_consolidation,7.83,0.0,2.0,8.0,0.0,9749.0,65.4%,16.0,386.7,Charged Off
1068090,1302449.0,16000.0, 60 months, 19.91%,423.11,E,E4,4 years,RENT,55000.0,Verified,debt_consolidation,15.8,0.0,0.0,8.0,0.0,7743.0,72.4%,19.0,10869.79,Fully Paid
1068082,1270159.0,21600.0, 60 months, 19.42%,565.32,E,E3,8 years,MORTGAGE,60000.0,Source Verified,debt_consolidation,16.74,1.0,0.0,6.0,0.0,13354.0,78.1%,21.0,17416.49,Fully Paid
1068078,1302434.0,6000.0, 36 months, 10.65%,195.44,B,B2,6 years,MORTGAGE,87000.0,Not Verified,home_improvement,12.86,2.0,0.0,12.0,0.0,11739.0,40.5%,22.0,1335.92,Fully Paid
1057633,1289398.0,8450.0, 60 months, 16.77%,208.97,D,D2,5 years,OWN,25000.0,Verified,debt_consolidation,22.51,0.0,2.0,6.0,0.0,17614.0,83.5%,21.0,3239.35,Fully Paid
1046204,1276836.0,20000.0, 60 months, 13.49%,460.1,C,C1,1 year,RENT,82000.0,Not Verified,credit_card,17.68,0.0,0.0,13.0,0.0,26693.0,61.4%,23.0,9848.46,Fully Paid
1067794,1302151.0,10000.0, 36 months, 11.71%,330.76,B,B3,8 years,RENT,60000.0,Not Verified,debt_consolidation,22.08,0.0,0.0,8.0,0.0,5626.0,29.3%,26.0,62.38,Charged Off
1067816,1302174.0,12000.0, 36 months, 16.29%,423.61,D,D1,5 years,MORTGAGE,80000.0,Verified,credit_card,18.18,0.0,0.0,8.0,0.0,29609.0,97.2%,11.0,4368.56,Fully Paid
1068018,1302371.0,13475.0, 60 months, 13.49%,309.99,C,C1,10+ years,RENT,25000.0,Verified,credit_card,21.89,0.0,1.0,7.0,0.0,9943.0,65.8%,14.0,28.0,Charged Off
1052996,1284571.0,7200.0, 36 months, 12.42%,240.59,B,B4,5 years,RENT,48000.0,Not Verified,major_purchase,17.43,0.0,1.0,7.0,0.0,16450.0,80.2%,10.0,19.26,Fully Paid
1067818,1247741.0,5600.0, 36 months, 14.65%,193.17,C,C3,1 year,MORTGAGE,85000.0,Not Verified,debt_consolidation,12.24,1.0,3.0,8.0,0.0,6812.0,90.8%,31.0,193.17,Charged Off
1064842,1298688.0,12000.0, 36 months, 14.27%,411.71,C,C2,< 1 year,RENT,57000.0,Verified,debt_consolidation,10.86,0.0,1.0,7.0,0.0,9273.0,81.5%,11.0,5359.38,Fully Paid
1067109,1301487.0,8500.0, 36 months,  6.03%,258.71,A,A1,2 years,RENT,25000.0,Not Verified,credit_card,1.73,0.0,0.0,6.0,0.0,2463.0,28%,18.0,4936.27,Fully Paid
1067971,1302322.0,8000.0, 36 months,  9.91%,257.8,B,B1,2 years,RENT,34000.0,Source Verified,credit_card,18.28,0.0,0.0,6.0,0.0,7434.0,78.5%,7.0,262.31,Fully Paid
1057518,1289083.0,8000.0, 36 months, 12.42%,267.33,B,B4,10+ years,RENT,40000.0,Not Verified,credit_card,15.0,0.0,0.0,10.0,0.0,18601.0,88.2%,11.0,269.73,Fully Paid
1067473,1301868.0,16000.0, 60 months, 15.27%,382.92,C,C4,10+ years,RENT,42656.4,Source Verified,debt_consolidation,17.44,0.0,1.0,4.0,0.0,12830.0,92.3%,17.0,199.56,Fully Paid
1062177,1294027.0,15000.0, 36 months, 17.27%,536.81,D,D3,2 years,MORTGAGE,44400.0,Source Verified,house,3.59,1.0,0.0,6.0,1.0,4582.0,91.6%,16.0,9412.4,Fully Paid
1067447,1301839.0,10000.0, 36 months,  9.91%,322.25,B,B1,2 years,OWN,30000.0,Not Verified,debt_consolidation,11.24,0.0,1.0,8.0,0.0,9152.0,66.8%,30.0,369.43,Fully Paid
1059412,1291030.0,10000.0, 36 months,  6.62%,307.04,A,A2,5 years,MORTGAGE,70000.0,Not Verified,credit_card,16.78,0.0,0.0,9.0,0.0,10770.0,69%,18.0,4152.52,Fully Paid
1062608,1294481.0,8000.0, 36 months, 14.65%,275.96,C,C3,3 years,RENT,28000.0,Not Verified,car,12.6,0.0,1.0,8.0,0.0,6187.0,54.3%,11.0,6983.56,Fully Paid
1067664,1302055.0,22000.0, 36 months,  9.91%,708.95,B,B1,2 years,MORTGAGE,50000.0,Verified,debt_consolidation,13.22,0.0,4.0,17.0,0.0,21470.0,49.8%,32.0,1430.05,Fully Paid
1067441,1301833.0,6000.0, 36 months, 14.27%,205.86,C,C2,10+ years,MORTGAGE,94800.0,Verified,car,24.53,0.0,1.0,13.0,0.0,71890.0,95.9%,30.0,1960.88,Fully Paid
1067654,1302043.0,16000.0, 60 months,  9.91%,339.25,B,B1,10+ years,OWN,40000.0,Verified,debt_consolidation,9.39,0.0,1.0,6.0,0.0,13270.0,28.5%,23.0,3585.81,Fully Paid
1067644,1302032.0,2500.0, 36 months,  7.51%,77.78,A,A3,,OWN,12000.0,Source Verified,debt_consolidation,16.3,0.0,2.0,13.0,0.0,4853.0,42.2%,20.0,77.78,Charged Off
1062288,1294350.0,13500.0, 36 months,  9.91%,435.04,B,B1,2 years,MORTGAGE,36000.0,Source Verified,credit_card,22.93,0.0,1.0,13.0,0.0,25011.0,67.2%,15.0,1706.24,Fully Paid
1067434,1301822.0,25000.0, 36 months, 12.42%,835.39,B,B4,2 years,RENT,225000.0,Verified,debt_consolidation,8.32,1.0,0.0,11.0,0.0,30449.0,34.6%,23.0,842.08,Fully Paid
1067419,1301804.0,10000.0, 36 months, 13.49%,339.31,C,C1,2 years,RENT,45900.0,Verified,small_business,24.97,0.0,2.0,10.0,0.0,8936.0,48.3%,12.0,1669.38,Fully Paid
1067601,1301984.0,2500.0, 36 months, 13.49%,84.83,C,C1,4 years,RENT,27200.0,Not Verified,debt_consolidation,6.44,0.0,0.0,6.0,0.0,3473.0,68.1%,6.0,95.98,Fully Paid
1067579,1301961.0,7325.0, 36 months, 12.69%,245.72,B,B5,1 year,RENT,42000.0,Not Verified,debt_consolidation,22.57,0.0,3.0,12.0,0.0,7281.0,65%,29.0,249.25,Fully Paid
1067563,1301944.0,4000.0, 36 months, 12.42%,133.67,B,B4,5 years,RENT,135000.0,Verified,credit_card,12.12,0.0,3.0,11.0,0.0,29311.0,85.7%,21.0,3270.11,Fully Paid
1067364,1301744.0,10000.0, 36 months, 13.49%,339.31,C,C1,5 years,RENT,65000.0,Not Verified,small_business,6.92,1.0,2.0,12.0,0.0,14292.0,69.5%,17.0,339.31,Charged Off
1067152,1301933.0,7750.0, 36 months, 17.27%,277.36,D,D3,< 1 year,RENT,24000.0,Not Verified,debt_consolidation,16.1,0.0,1.0,4.0,0.0,2348.0,67.1%,7.0,277.36,Charged Off
1062471,1294536.0,20000.0, 60 months, 20.89%,539.84,F,F1,6 years,RENT,70000.0,Source Verified,debt_consolidation,16.63,0.0,1.0,10.0,0.0,10470.0,79.9%,24.0,591.09,Charged Off
1066842,1301036.0,9600.0, 36 months, 12.42%,320.79,B,B4,10+ years,RENT,65000.0,Verified,debt_consolidation,11.65,0.0,0.0,6.0,0.0,11279.0,70.9%,11.0,3643.9,Fully Paid
1067126,1301506.0,21000.0, 60 months, 11.71%,464.07,B,B3,3 years,RENT,60000.0,Not Verified,debt_consolidation,6.62,0.0,0.0,7.0,0.0,10543.0,79.9%,11.0,464.07,Charged Off
1067326,1301703.0,14000.0, 36 months, 10.65%,456.03,B,B2,3 years,RENT,30000.0,Source Verified,credit_card,15.52,0.0,0.0,7.0,0.0,15542.0,65.6%,14.0,10643.16,Fully Paid
1066789,1300973.0,13350.0, 36 months, 12.42%,446.1,B,B4,10+ years,RENT,43000.0,Not Verified,debt_consolidation,20.57,0.0,0.0,7.0,0.0,11531.0,95.3%,15.0,449.39,Fully Paid
1067324,1301699.0,15000.0, 36 months, 16.77%,533.08,D,D2,10+ years,RENT,42000.0,Verified,debt_consolidation,19.63,0.0,2.0,10.0,0.0,8238.0,74.9%,38.0,188.69,Charged Off
1067102,1301481.0,15000.0, 36 months, 17.27%,536.81,D,D3,8 years,RENT,75000.0,Source Verified,debt_consolidation,16.03,0.0,0.0,10.0,0.0,13505.0,75.9%,17.0,536.81,Charged Off
1046969,1277832.0,11000.0, 60 months, 13.49%,253.06,C,C1,10+ years,MORTGAGE,129000.0,Verified,debt_consolidation,10.94,0.0,0.0,10.0,0.0,1735.0,24.1%,31.0,1962.65,Fully Paid
1067084,1301459.0,35000.0, 36 months, 10.65%,1140.07,B,B2,2 years,MORTGAGE,168000.0,Verified,debt_consolidation,3.17,1.0,1.0,16.0,0.0,1099.0,1.4%,22.0,272.59,Fully Paid
1067090,1301465.0,9000.0, 36 months, 10.65%,293.16,B,B2,9 years,MORTGAGE,74000.0,Source Verified,credit_card,8.89,0.0,0.0,7.0,0.0,7388.0,71.7%,10.0,6.65,Fully Paid
1060875,1292842.0,22475.0, 60 months, 15.27%,537.87,C,C4,7 years,MORTGAGE,52000.0,Verified,debt_consolidation,15.23,0.0,1.0,7.0,0.0,18554.0,61.8%,23.0,4649.32,Fully Paid
1067265,1301632.0,16000.0, 36 months, 12.69%,536.72,B,B5,1 year,RENT,58500.0,Source Verified,debt_consolidation,20.64,0.0,0.0,8.0,0.0,26224.0,89.3%,10.0,528.58,Charged Off
1067287,1301658.0,13500.0, 36 months, 12.69%,452.86,B,B5,5 years,RENT,71000.0,Source Verified,debt_consolidation,11.97,0.0,2.0,4.0,0.0,6681.0,77.7%,11.0,456.95,Fully Paid
1067066,1301436.0,24000.0, 36 months, 12.69%,805.08,B,B5,10+ years,RENT,75000.0,Verified,debt_consolidation,11.6,0.0,0.0,10.0,0.0,21609.0,84.6%,33.0,819.13,Fully Paid
1067283,1301654.0,12000.0, 36 months, 10.65%,390.88,B,B2,5 years,RENT,60000.0,Not Verified,credit_card,10.84,0.0,1.0,12.0,0.0,11849.0,48.8%,18.0,396.1,Fully Paid
1067266,1301634.0,8400.0, 60 months, 16.77%,207.73,D,D2,5 years,RENT,87996.0,Not Verified,major_purchase,11.35,0.0,0.0,8.0,0.0,9551.0,80.3%,13.0,2319.6,Fully Paid
1066635,1300826.0,28000.0, 60 months, 17.58%,704.64,D,D4,5 years,MORTGAGE,140000.0,Verified,home_improvement,12.07,0.0,1.0,13.0,0.0,2686.0,13.4%,24.0,28412.43,Fully Paid
1067026,1301392.0,14000.0, 36 months,  6.62%,429.86,A,A2,10+ years,RENT,66000.0,Source Verified,debt_consolidation,11.15,0.0,1.0,7.0,0.0,12095.0,35.4%,46.0,2133.17,Fully Paid
1067038,1301405.0,12000.0, 36 months, 14.27%,411.71,C,C2,8 years,MORTGAGE,70000.0,Not Verified,other,8.4,0.0,1.0,7.0,0.0,11546.0,86.2%,12.0,411.71,Charged Off
1067030,1301397.0,25000.0, 36 months, 11.71%,826.9,B,B3,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,6.88,0.0,1.0,8.0,0.0,21128.0,89.1%,18.0,1122.55,Fully Paid
1065350,1299445.0,9000.0, 36 months, 12.69%,301.91,B,B5,5 years,RENT,50000.0,Source Verified,debt_consolidation,17.81,0.0,1.0,13.0,0.0,12752.0,55.4%,21.0,306.11,Fully Paid
1067028,1301395.0,13250.0, 36 months, 10.65%,431.6,B,B2,4 years,RENT,35000.0,Not Verified,debt_consolidation,24.93,0.0,2.0,11.0,0.0,13392.0,58.7%,25.0,437.68,Fully Paid
1061877,1293509.0,20000.0, 36 months, 13.49%,678.61,C,C1,6 years,RENT,75000.0,Verified,debt_consolidation,22.38,0.0,1.0,7.0,0.0,19548.0,90.8%,17.0,8269.74,Fully Paid
1067018,1301384.0,3000.0, 36 months, 14.65%,103.49,C,C3,5 years,RENT,71000.0,Verified,medical,21.84,0.0,1.0,4.0,0.0,15072.0,88.7%,14.0,107.29,Fully Paid
1067223,1301585.0,7350.0, 36 months, 10.65%,239.42,B,B2,10+ years,MORTGAGE,48000.0,Not Verified,debt_consolidation,11.93,0.0,0.0,5.0,0.0,15587.0,77.5%,5.0,249.88,Fully Paid
1067004,1301365.0,11500.0, 36 months, 15.27%,400.18,C,C4,5 years,RENT,36000.0,Not Verified,debt_consolidation,21.1,0.0,1.0,7.0,0.0,8969.0,76.7%,14.0,416.2,Fully Paid
1031265,1260676.0,13650.0, 36 months, 12.42%,456.12,B,B4,10+ years,MORTGAGE,86000.0,Not Verified,debt_consolidation,12.29,0.0,1.0,12.0,0.0,16140.0,73.4%,34.0,456.12,Charged Off
1066835,1301027.0,10500.0, 36 months, 16.29%,370.66,D,D1,3 years,RENT,30000.0,Source Verified,debt_consolidation,15.0,0.0,1.0,7.0,0.0,5379.0,55.5%,8.0,370.66,Charged Off
1067181,1301536.0,12000.0, 36 months,  9.91%,386.7,B,B1,2 years,RENT,60000.0,Not Verified,debt_consolidation,15.5,0.0,0.0,7.0,0.0,12168.0,85.7%,21.0,395.05,Fully Paid
1067179,1301534.0,6000.0, 36 months,  8.90%,190.52,A,A5,3 years,RENT,34000.0,Not Verified,credit_card,14.51,0.0,2.0,9.0,0.0,13683.0,64.8%,16.0,198.16,Fully Paid
1067172,1301527.0,11500.0, 36 months, 15.27%,400.18,C,C4,10+ years,MORTGAGE,44200.0,Verified,credit_card,21.69,0.0,1.0,9.0,0.0,13147.0,90%,11.0,6821.51,Fully Paid
1066712,1301115.0,7000.0, 36 months, 12.42%,233.91,B,B4,7 years,MORTGAGE,82000.0,Not Verified,debt_consolidation,12.0,0.0,1.0,6.0,0.0,25334.0,71.6%,31.0,2454.29,Fully Paid
1066706,1300906.0,29500.0, 60 months, 20.30%,786.51,E,E5,6 years,MORTGAGE,83000.0,Source Verified,debt_consolidation,20.93,0.0,0.0,12.0,0.0,22087.0,89.8%,35.0,9781.44,Fully Paid
1066836,1301028.0,2000.0, 36 months, 15.27%,69.6,C,C4,2 years,RENT,41000.0,Verified,moving,17.74,0.0,1.0,7.0,0.0,18115.0,96.4%,11.0,15.88,Fully Paid
1066826,1301015.0,11625.0, 36 months, 13.49%,394.45,C,C1,< 1 year,MORTGAGE,36000.0,Source Verified,credit_card,19.33,0.0,1.0,17.0,0.0,19979.0,84.7%,31.0,406.12,Fully Paid
1063280,1295793.0,15075.0, 36 months, 14.27%,517.21,C,C2,10+ years,RENT,35000.0,Verified,debt_consolidation,20.16,0.0,1.0,7.0,0.0,10570.0,89.6%,14.0,517.21,Charged Off
1057447,1289006.0,5300.0, 36 months, 15.27%,184.43,C,C4,1 year,RENT,30000.0,Verified,credit_card,24.88,0.0,2.0,11.0,0.0,7855.0,82.7%,13.0,741.85,Fully Paid
1040867,1270873.0,8200.0, 36 months,  6.62%,251.77,A,A2,< 1 year,RENT,40000.0,Source Verified,home_improvement,11.1,0.0,1.0,7.0,0.0,2573.0,25.5%,11.0,260.69,Fully Paid
1065232,1299103.0,12000.0, 36 months, 12.42%,400.99,B,B4,9 years,MORTGAGE,105000.0,Not Verified,credit_card,13.98,0.0,1.0,10.0,0.0,11243.0,75%,25.0,413.19,Fully Paid
1052492,1284024.0,8650.0, 36 months, 14.27%,296.78,C,C2,4 years,MORTGAGE,45000.0,Source Verified,credit_card,7.6,0.0,2.0,14.0,0.0,6602.0,58.9%,23.0,312.44,Fully Paid
1066664,1300858.0,21000.0, 60 months, 17.27%,294.98,D,D3,10+ years,MORTGAGE,109000.0,Verified,debt_consolidation,7.75,0.0,0.0,9.0,0.0,25435.0,50.3%,16.0,2269.0,Fully Paid
1066763,1300945.0,12000.0, 36 months, 12.42%,400.99,B,B4,2 years,RENT,83000.0,Not Verified,debt_consolidation,11.81,0.0,2.0,14.0,0.0,16550.0,51.1%,61.0,411.96,Fully Paid
1066798,1300982.0,9500.0, 36 months, 12.69%,318.68,B,B5,< 1 year,MORTGAGE,52500.0,Source Verified,moving,23.54,0.0,2.0,14.0,0.0,23729.0,75.3%,42.0,318.68,Charged Off
1066639,1300831.0,7400.0, 36 months, 13.49%,251.09,C,C1,< 1 year,OWN,25000.0,Source Verified,debt_consolidation,8.45,0.0,0.0,5.0,0.0,5199.0,92.8%,13.0,255.3,Fully Paid
1066633,1300823.0,14400.0, 36 months, 13.49%,488.6,C,C1,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,16.92,0.0,1.0,15.0,0.0,23317.0,65%,26.0,12526.96,Fully Paid
1060644,1292408.0,24250.0, 60 months, 23.91%,519.76,G,G4,7 years,MORTGAGE,120000.0,Verified,debt_consolidation,12.96,0.0,3.0,7.0,0.0,31992.0,99%,20.0,16499.75,Fully Paid
1066766,1300949.0,7200.0, 36 months,  7.90%,225.29,A,A4,3 years,RENT,68000.0,Source Verified,debt_consolidation,7.98,0.0,0.0,5.0,0.0,8783.0,82.9%,14.0,225.29,Charged Off
1066613,1300801.0,26000.0, 60 months, 16.77%,642.96,D,D2,10+ years,MORTGAGE,53000.0,Verified,home_improvement,11.77,0.0,1.0,5.0,0.0,7560.0,72.7%,14.0,642.96,Charged Off
1065648,1299754.0,7000.0, 60 months, 11.71%,154.69,B,B3,6 years,MORTGAGE,69600.0,Verified,credit_card,26.22,0.0,0.0,10.0,0.0,45449.0,90.9%,23.0,154.69,Charged Off
1066768,1300951.0,4000.0, 36 months,  7.51%,124.45,A,A3,< 1 year,RENT,65000.0,Source Verified,major_purchase,18.17,0.0,0.0,10.0,0.0,10032.0,50.7%,24.0,3313.87,Fully Paid
1066617,1300806.0,1500.0, 36 months, 17.27%,53.69,D,D3,10+ years,MORTGAGE,144000.0,Verified,debt_consolidation,8.23,1.0,0.0,6.0,0.0,14186.0,97.8%,14.0,1521.89,Fully Paid
1062015,1293857.0,19600.0, 36 months, 12.42%,654.94,B,B4,2 years,RENT,75000.0,Verified,credit_card,11.62,0.0,0.0,8.0,0.0,20355.0,50.1%,12.0,13491.06,Fully Paid
1066598,1300783.0,2500.0, 36 months, 11.71%,82.69,B,B3,7 years,MORTGAGE,29000.0,Verified,debt_consolidation,18.7,0.0,0.0,5.0,0.0,2668.0,66.7%,13.0,1168.5,Fully Paid
1066503,1300476.0,10000.0, 36 months, 12.69%,335.45,B,B5,2 years,RENT,70000.0,Not Verified,credit_card,2.69,0.0,0.0,5.0,0.0,6035.0,70.2%,6.0,335.45,Charged Off
1066530,1300506.0,10000.0, 36 months,  6.62%,307.04,A,A2,5 years,RENT,45000.0,Not Verified,credit_card,26.85,0.0,0.0,15.0,0.0,10133.0,70.4%,40.0,319.94,Fully Paid
1066520,1300495.0,4225.0, 36 months, 12.42%,141.18,B,B4,5 years,MORTGAGE,55200.0,Not Verified,other,17.61,0.0,1.0,6.0,0.0,4055.0,73.7%,12.0,146.48,Fully Paid
1065929,1300072.0,3500.0, 36 months,  7.90%,109.52,A,A4,7 years,MORTGAGE,61440.0,Not Verified,vacation,6.46,1.0,0.0,6.0,0.0,15472.0,55.5%,19.0,3.62,Fully Paid
1066582,1300766.0,12000.0, 36 months,  6.62%,368.45,A,A2,10+ years,MORTGAGE,56000.0,Not Verified,debt_consolidation,13.65,0.0,0.0,7.0,0.0,9873.0,80.3%,21.0,381.02,Fully Paid
1066348,1300722.0,16500.0, 36 months,  8.90%,523.93,A,A5,< 1 year,RENT,47000.0,Source Verified,debt_consolidation,9.06,0.0,1.0,6.0,0.0,13917.0,38.8%,24.0,1053.02,Fully Paid
1061430,1293224.0,22000.0, 60 months, 21.67%,603.5,F,F3,< 1 year,RENT,55000.0,Verified,debt_consolidation,15.62,0.0,1.0,9.0,0.0,20154.0,79.4%,27.0,407.7,Fully Paid
1061519,1293522.0,12000.0, 36 months, 14.65%,413.94,C,C3,1 year,RENT,71000.0,Verified,credit_card,14.87,0.0,2.0,15.0,0.0,17972.0,71%,38.0,11605.56,Fully Paid
1066344,1300716.0,15600.0, 60 months, 12.69%,352.48,B,B5,10+ years,RENT,50000.0,Source Verified,vacation,5.78,0.0,1.0,8.0,0.0,8079.0,35.7%,11.0,352.48,Charged Off
1066480,1300453.0,10800.0, 36 months, 12.42%,360.89,B,B4,8 years,RENT,135000.0,Verified,credit_card,12.12,0.0,0.0,14.0,0.0,18467.0,74.5%,23.0,372.99,Fully Paid
1066471,1300438.0,14000.0, 36 months, 12.42%,467.82,B,B4,10+ years,MORTGAGE,63000.0,Not Verified,credit_card,7.35,0.0,0.0,5.0,0.0,17212.0,97.8%,19.0,2309.01,Fully Paid
1066318,1300689.0,6000.0, 36 months, 13.49%,203.59,C,C1,5 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,15.58,0.0,1.0,8.0,0.0,7361.0,83.6%,14.0,215.51,Fully Paid
1066453,1300423.0,12000.0, 36 months,  9.91%,386.7,B,B1,5 years,RENT,80000.0,Not Verified,debt_consolidation,14.83,0.0,0.0,11.0,0.0,17536.0,67.7%,21.0,965.7,Fully Paid
1063090,1295591.0,10000.0, 36 months, 12.42%,334.16,B,B4,4 years,RENT,45000.0,Not Verified,debt_consolidation,10.45,0.0,0.0,14.0,0.0,10177.0,51.6%,19.0,348.59,Fully Paid
1061406,1293196.0,8000.0, 36 months,  7.90%,250.33,A,A4,2 years,RENT,78000.0,Not Verified,vacation,6.09,0.0,1.0,16.0,0.0,15988.0,55.9%,31.0,1095.85,Fully Paid
1066278,1300643.0,14125.0, 36 months,  9.91%,455.18,B,B1,1 year,RENT,33000.0,Verified,debt_consolidation,23.13,0.0,3.0,12.0,0.0,19472.0,66%,20.0,6054.96,Fully Paid
1066281,1300646.0,14000.0, 36 months, 12.69%,469.63,B,B5,5 years,RENT,62800.0,Not Verified,debt_consolidation,19.24,0.0,1.0,10.0,0.0,13579.0,64.5%,18.0,956.54,Fully Paid
1056150,1287925.0,13200.0, 60 months, 17.27%,224.36,D,D3,3 years,RENT,26400.0,Source Verified,small_business,9.64,0.0,3.0,8.0,0.0,7411.0,50.1%,12.0,8187.44,Fully Paid
1066434,1300402.0,4000.0, 36 months, 19.03%,146.69,E,E2,10+ years,MORTGAGE,80000.0,Not Verified,vacation,20.59,1.0,2.0,30.0,0.0,6654.0,22.6%,56.0,785.51,Fully Paid
1048526,1279867.0,4000.0, 36 months, 12.69%,134.18,B,B5,2 years,RENT,25000.0,Not Verified,debt_consolidation,6.86,0.0,3.0,5.0,0.0,8546.0,79.7%,13.0,134.18,Charged Off
1028566,1257917.0,10500.0, 36 months,  6.03%,319.58,A,A1,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,10.36,0.0,0.0,8.0,0.0,10729.0,18.7%,16.0,643.26,Fully Paid
1066424,1291243.0,5500.0, 36 months,  7.90%,172.1,A,A4,10+ years,OWN,59000.0,Source Verified,car,6.65,0.0,0.0,10.0,1.0,9130.0,43.3%,23.0,1186.09,Fully Paid
1066212,1300569.0,7350.0, 36 months, 11.71%,243.11,B,B3,1 year,RENT,33000.0,Verified,debt_consolidation,22.51,0.0,1.0,13.0,0.0,24782.0,77.9%,23.0,1204.05,Fully Paid
1066232,1300594.0,10000.0, 36 months, 12.42%,334.16,B,B4,10+ years,RENT,39000.0,Source Verified,credit_card,18.31,0.0,1.0,7.0,0.0,11691.0,90.6%,19.0,4378.02,Charged Off
1056219,1287799.0,12000.0, 36 months,  7.51%,373.33,A,A3,10+ years,RENT,42000.0,Not Verified,debt_consolidation,10.74,0.0,1.0,7.0,0.0,18913.0,43%,17.0,24.36,Fully Paid
1066199,1300556.0,5000.0, 60 months, 11.71%,110.5,B,B3,5 years,MORTGAGE,38004.0,Not Verified,home_improvement,23.78,0.0,0.0,12.0,0.0,10023.0,57.3%,17.0,1561.93,Fully Paid
1060851,1292817.0,8000.0, 60 months, 11.71%,176.79,B,B3,3 years,OWN,31000.0,Source Verified,other,16.22,0.0,3.0,13.0,0.0,2751.0,34.4%,29.0,7778.22,Fully Paid
972383,1194336.0,4500.0, 36 months,  8.90%,142.89,A,A5,10+ years,MORTGAGE,50700.0,Verified,other,23.43,0.0,0.0,10.0,0.0,9127.0,24.4%,20.0,1912.16,Fully Paid
1066191,1300547.0,18000.0, 36 months, 12.42%,601.48,B,B4,1 year,OWN,75000.0,Verified,credit_card,12.51,0.0,2.0,9.0,0.0,14810.0,66.1%,27.0,1805.88,Fully Paid
1066379,1300340.0,12000.0, 36 months, 13.49%,407.17,C,C1,6 years,RENT,40000.0,Not Verified,debt_consolidation,15.72,0.0,0.0,8.0,0.0,10790.0,80.5%,13.0,10731.86,Fully Paid
1066364,1300323.0,10000.0, 36 months, 13.49%,339.31,C,C1,10+ years,MORTGAGE,50000.0,Not Verified,credit_card,5.88,1.0,2.0,5.0,0.0,8899.0,47.6%,15.0,2939.1,Fully Paid
1066140,1300296.0,6000.0, 36 months,  7.90%,187.75,A,A4,7 years,MORTGAGE,80000.0,Not Verified,other,8.87,0.0,4.0,8.0,0.0,19071.0,30.3%,29.0,2695.52,Fully Paid
1066171,1300523.0,12000.0, 36 months, 12.69%,402.54,B,B5,4 years,RENT,40000.0,Not Verified,debt_consolidation,22.2,0.0,1.0,9.0,0.0,16273.0,55.5%,23.0,5971.51,Fully Paid
1066162,1300514.0,12000.0, 36 months,  8.90%,381.04,A,A5,7 years,RENT,80000.0,Not Verified,other,9.13,0.0,0.0,8.0,0.0,13088.0,83.5%,16.0,381.04,Charged Off
1040154,1270530.0,7000.0, 36 months, 11.71%,231.54,B,B3,2 years,RENT,75000.0,Source Verified,debt_consolidation,15.57,0.0,0.0,7.0,0.0,22196.0,94.1%,17.0,243.64,Fully Paid
